_id,Name,Date,Month,Year,WaterDataFront,WaterDataBack,WaterDrainRate
655dab959aca5f2a9a6ea84b,Huana,9,4,2019,135,156,122
655dab959aca5f2a9a6ea84c,Huana,10,4,2019,164,93,124
655dab959aca5f2a9a6ea84d,Huana,11,4,2019,171,124,126
655dab959aca5f2a9a6ea84e,Huana,12,4,2019,180,169,138
655dab959aca5f2a9a6ea84f,Huana,13,4,2019,180,109,138
655dab959aca5f2a9a6ea850,Huana,14,4,2019,119,150,142
655dab959aca5f2a9a6ea851,Huana,15,4,2019,120,100,106
655dab959aca5f2a9a6ea852,Huana,16,4,2019,130,108,108
655dab959aca5f2a9a6ea853,Huana,17,4,2019,173,126,110
655dab959aca5f2a9a6ea854,Huana,18,4,2019,101,150,140
655dab959aca5f2a9a6ea855,Huana,19,4,2019,198,92,138
655dab959aca5f2a9a6ea856,Huana,20,4,2019,142,172,136
655dab959aca5f2a9a6ea857,Huana,21,4,2019,121,100,144
655dab959aca5f2a9a6ea858,Huana,22,4,2019,168,149,132
655dab959aca5f2a9a6ea859,Huana,23,4,2019,192,172,94
655dab959aca5f2a9a6ea85a,Huana,24,4,2019,117,127,140
655dab959aca5f2a9a6ea85b,Huana,25,4,2019,135,141,114
655dab959aca5f2a9a6ea85c,Huana,26,4,2019,143,169,116
655dab959aca5f2a9a6ea85d,Huana,27,4,2019,177,173,142
655dab959aca5f2a9a6ea85e,Huana,28,4,2019,149,112,134
655dab959aca5f2a9a6ea85f,Huana,29,4,2019,198,116,134
655dab959aca5f2a9a6ea860,Huana,30,4,2019,129,107,118
655dab959aca5f2a9a6ea861,Huana,1,5,2019,193,100,104
655dab959aca5f2a9a6ea862,Huana,2,5,2019,176,170,126
655dab959aca5f2a9a6ea863,Huana,3,5,2019,129,134,130
655dab959aca5f2a9a6ea864,Huana,4,5,2019,132,176,90
655dab959aca5f2a9a6ea865,Huana,5,5,2019,107,131,142
655dab959aca5f2a9a6ea866,Huana,6,5,2019,153,98,146
655dab959aca5f2a9a6ea867,Huana,7,5,2019,104,147,140
655dab959aca5f2a9a6ea868,Huana,8,5,2019,126,103,128
655dab959aca5f2a9a6ea869,Huana,9,5,2019,168,173,98
655dab959aca5f2a9a6ea86a,Huana,10,5,2019,175,113,126
655dab959aca5f2a9a6ea86b,Huana,11,5,2019,164,119,130
655dab959aca5f2a9a6ea86c,Huana,12,5,2019,127,175,134
655dab959aca5f2a9a6ea86d,Huana,13,5,2019,125,118,140
655dab959aca5f2a9a6ea86e,Huana,14,5,2019,130,133,100
655dab959aca5f2a9a6ea86f,Huana,15,5,2019,184,122,132
655dab959aca5f2a9a6ea870,Huana,16,5,2019,121,111,122
655dab959aca5f2a9a6ea871,Huana,17,5,2019,170,113,96
655dab959aca5f2a9a6ea872,Huana,18,5,2019,190,93,146
655dab959aca5f2a9a6ea873,Huana,19,5,2019,165,105,98
655dab959aca5f2a9a6ea874,Huana,20,5,2019,117,128,92
655dab959aca5f2a9a6ea875,Huana,21,5,2019,186,164,144
655dab959aca5f2a9a6ea876,Huana,22,5,2019,187,143,140
655dab959aca5f2a9a6ea877,Huana,23,5,2019,136,177,144
655dab959aca5f2a9a6ea878,Huana,24,5,2019,103,126,146
655dab959aca5f2a9a6ea879,Huana,25,5,2019,119,125,126
655dab959aca5f2a9a6ea87a,Huana,26,5,2019,135,128,110
655dab959aca5f2a9a6ea87b,Huana,27,5,2019,179,112,104
655dab959aca5f2a9a6ea87c,Huana,28,5,2019,190,135,120
655dab959aca5f2a9a6ea87d,Huana,29,5,2019,106,104,130
655dab959aca5f2a9a6ea87e,Huana,30,5,2019,196,138,96
655dab959aca5f2a9a6ea87f,Huana,31,5,2019,163,147,116
655dab959aca5f2a9a6ea880,Huana,1,6,2019,116,178,134
655dab959aca5f2a9a6ea881,Huana,2,6,2019,182,152,98
655dab959aca5f2a9a6ea882,Huana,3,6,2019,177,154,96
655dab959aca5f2a9a6ea883,Huana,4,6,2019,147,171,142
655dab959aca5f2a9a6ea884,Huana,5,6,2019,135,158,138
655dab959aca5f2a9a6ea885,Huana,6,6,2019,107,153,132
655dab959aca5f2a9a6ea886,Huana,7,6,2019,139,145,116
655dab959aca5f2a9a6ea887,Huana,8,6,2019,198,107,106
655dab959aca5f2a9a6ea888,Huana,9,6,2019,176,172,124
655dab959aca5f2a9a6ea889,Huana,10,6,2019,148,167,126
655dab959aca5f2a9a6ea88a,Huana,11,6,2019,137,91,110
655dab959aca5f2a9a6ea88b,Huana,12,6,2019,162,119,144
655dab959aca5f2a9a6ea88c,Huana,13,6,2019,166,173,130
655dab959aca5f2a9a6ea88d,Huana,14,6,2019,176,91,126
655dab959aca5f2a9a6ea88e,Huana,15,6,2019,141,149,104
655dab959aca5f2a9a6ea88f,Huana,16,6,2019,105,141,112
655dab959aca5f2a9a6ea890,Huana,17,6,2019,101,162,94
655dab959aca5f2a9a6ea891,Huana,18,6,2019,180,157,116
655dab959aca5f2a9a6ea892,Huana,19,6,2019,162,179,132
655dab959aca5f2a9a6ea893,Huana,20,6,2019,190,97,120
655dab959aca5f2a9a6ea894,Huana,21,6,2019,142,129,128
655dab959aca5f2a9a6ea895,Huana,22,6,2019,165,112,114
655dab959aca5f2a9a6ea896,Huana,23,6,2019,142,97,134
655dab959aca5f2a9a6ea897,Huana,24,6,2019,174,105,124
655dab959aca5f2a9a6ea898,Huana,25,6,2019,137,140,122
655dab959aca5f2a9a6ea899,Huana,26,6,2019,168,121,114
655dab959aca5f2a9a6ea89a,Huana,27,6,2019,149,178,142
655dab959aca5f2a9a6ea89b,Huana,28,6,2019,192,124,146
655dab959aca5f2a9a6ea89c,Huana,29,6,2019,105,115,128
655dab959aca5f2a9a6ea89d,Huana,30,6,2019,168,129,128
655dab959aca5f2a9a6ea89e,Huana,1,7,2019,111,119,140
655dab959aca5f2a9a6ea89f,Huana,2,7,2019,124,177,96
655dab959aca5f2a9a6ea8a0,Huana,3,7,2019,193,103,142
655dab959aca5f2a9a6ea8a1,Huana,4,7,2019,108,166,136
655dab959aca5f2a9a6ea8a2,Huana,5,7,2019,199,132,140
655dab959aca5f2a9a6ea8a3,Huana,6,7,2019,111,150,118
655dab959aca5f2a9a6ea8a4,Huana,7,7,2019,133,104,124
655dab959aca5f2a9a6ea8a5,Huana,8,7,2019,176,139,142
655dab959aca5f2a9a6ea8a6,Huana,9,7,2019,128,127,130
655dab959aca5f2a9a6ea8a7,Huana,10,7,2019,125,165,104
655dab959aca5f2a9a6ea8a8,Huana,11,7,2019,100,108,112
655dab959aca5f2a9a6ea8a9,Huana,12,7,2019,194,146,138
655dab959aca5f2a9a6ea8aa,Huana,13,7,2019,116,161,126
655dab959aca5f2a9a6ea8ab,Huana,14,7,2019,110,110,142
655dab959aca5f2a9a6ea8ac,Huana,15,7,2019,182,96,120
655dab959aca5f2a9a6ea8ad,Huana,16,7,2019,130,128,136
655dab959aca5f2a9a6ea8ae,Huana,17,7,2019,161,135,100
655dab959aca5f2a9a6ea8af,Huana,18,7,2019,145,112,104
655dab959aca5f2a9a6ea8b0,Huana,19,7,2019,187,95,106
655dab959aca5f2a9a6ea8b1,Huana,20,7,2019,101,128,104
655dab959aca5f2a9a6ea8b2,Huana,21,7,2019,118,135,142
655dab959aca5f2a9a6ea8b3,Huana,22,7,2019,132,106,144
655dab959aca5f2a9a6ea8b4,Huana,23,7,2019,130,107,90
655dab959aca5f2a9a6ea8b5,Huana,24,7,2019,131,176,94
655dab959aca5f2a9a6ea8b6,Huana,25,7,2019,182,164,136
655dab959aca5f2a9a6ea8b7,Huana,26,7,2019,121,162,108
655dab959aca5f2a9a6ea8b8,Huana,27,7,2019,178,134,92
655dab959aca5f2a9a6ea8b9,Huana,28,7,2019,174,150,106
655dab959aca5f2a9a6ea8ba,Huana,29,7,2019,173,117,136
655dab959aca5f2a9a6ea8bb,Huana,30,7,2019,187,158,122
655dab959aca5f2a9a6ea8bc,Huana,31,7,2019,148,126,92
655dab959aca5f2a9a6ea8bd,Huana,1,8,2019,117,134,138
655dab959aca5f2a9a6ea8be,Huana,2,8,2019,119,144,146
655dab959aca5f2a9a6ea8bf,Huana,3,8,2019,110,171,102
655dab959aca5f2a9a6ea8c0,Huana,4,8,2019,162,151,108
655dab959aca5f2a9a6ea8c1,Huana,5,8,2019,151,101,126
655dab959aca5f2a9a6ea8c2,Huana,6,8,2019,133,90,140
655dab959aca5f2a9a6ea8c3,Huana,7,8,2019,147,142,102
655dab959aca5f2a9a6ea8c4,Huana,8,8,2019,159,132,118
655dab959aca5f2a9a6ea8c5,Huana,9,8,2019,152,142,116
655dab959aca5f2a9a6ea8c6,Huana,10,8,2019,102,96,148
655dab959aca5f2a9a6ea8c7,Huana,11,8,2019,130,129,114
655dab959aca5f2a9a6ea8c8,Huana,12,8,2019,111,133,90
655dab959aca5f2a9a6ea8c9,Huana,13,8,2019,196,90,110
655dab959aca5f2a9a6ea8ca,Huana,14,8,2019,110,179,148
655dab959aca5f2a9a6ea8cb,Huana,15,8,2019,184,136,134
655dab959aca5f2a9a6ea8cc,Huana,16,8,2019,121,160,148
655dab959aca5f2a9a6ea8cd,Huana,17,8,2019,193,141,92
655dab959aca5f2a9a6ea8ce,Huana,18,8,2019,166,166,100
655dab959aca5f2a9a6ea8cf,Huana,19,8,2019,197,131,100
655dab959aca5f2a9a6ea8d0,Huana,20,8,2019,111,169,146
655dab959aca5f2a9a6ea8d1,Huana,21,8,2019,151,177,140
655dab959aca5f2a9a6ea8d2,Huana,22,8,2019,143,112,122
655dab959aca5f2a9a6ea8d3,Huana,23,8,2019,182,147,110
655dab959aca5f2a9a6ea8d4,Huana,24,8,2019,134,142,140
655dab959aca5f2a9a6ea8d5,Huana,25,8,2019,121,137,112
655dab959aca5f2a9a6ea8d6,Huana,26,8,2019,175,110,126
655dab959aca5f2a9a6ea8d7,Huana,27,8,2019,150,133,116
655dab959aca5f2a9a6ea8d8,Huana,28,8,2019,126,140,106
655dab959aca5f2a9a6ea8d9,Huana,29,8,2019,103,173,90
655dab959aca5f2a9a6ea8da,Huana,30,8,2019,178,90,92
655dab959aca5f2a9a6ea8db,Huana,31,8,2019,129,131,124
655dab959aca5f2a9a6ea8dc,Huana,1,9,2019,188,164,138
655dab959aca5f2a9a6ea8dd,Huana,2,9,2019,105,163,118
655dab959aca5f2a9a6ea8de,Huana,3,9,2019,191,137,134
655dab959aca5f2a9a6ea8df,Huana,4,9,2019,163,93,118
655dab959aca5f2a9a6ea8e0,Huana,5,9,2019,157,137,148
655dab959aca5f2a9a6ea8e1,Huana,6,9,2019,110,131,122
655dab959aca5f2a9a6ea8e2,Huana,7,9,2019,154,170,130
655dab959aca5f2a9a6ea8e3,Huana,8,9,2019,180,130,100
655dab959aca5f2a9a6ea8e4,Huana,9,9,2019,114,179,144
655dab959aca5f2a9a6ea8e5,Huana,10,9,2019,184,159,142
655dab959aca5f2a9a6ea8e6,Huana,11,9,2019,108,141,98
655dab959aca5f2a9a6ea8e7,Huana,12,9,2019,107,150,144
655dab959aca5f2a9a6ea8e8,Huana,13,9,2019,149,130,120
655dab959aca5f2a9a6ea8e9,Huana,14,9,2019,100,114,132
655dab959aca5f2a9a6ea8ea,Huana,15,9,2019,139,104,104
655dab959aca5f2a9a6ea8eb,Huana,16,9,2019,136,171,146
655dab959aca5f2a9a6ea8ec,Huana,17,9,2019,111,133,102
655dab959aca5f2a9a6ea8ed,Huana,18,9,2019,132,94,134
655dab959aca5f2a9a6ea8ee,Huana,19,9,2019,144,99,120
655dab959aca5f2a9a6ea8ef,Huana,20,9,2019,198,139,104
655dab959aca5f2a9a6ea8f0,Huana,21,9,2019,186,173,108
655dab959aca5f2a9a6ea8f1,Huana,22,9,2019,123,167,94
655dab959aca5f2a9a6ea8f2,Huana,23,9,2019,182,148,90
655dab959aca5f2a9a6ea8f3,Huana,24,9,2019,106,124,112
655dab959aca5f2a9a6ea8f4,Huana,25,9,2019,189,177,120
655dab959aca5f2a9a6ea8f5,Huana,26,9,2019,197,93,120
655dab959aca5f2a9a6ea8f6,Huana,27,9,2019,115,133,136
655dab959aca5f2a9a6ea8f7,Huana,28,9,2019,188,129,120
655dab959aca5f2a9a6ea8f8,Huana,29,9,2019,143,103,92
655dab959aca5f2a9a6ea8f9,Huana,30,9,2019,185,150,130
655dab959aca5f2a9a6ea8fa,Huana,1,10,2019,125,94,148
655dab959aca5f2a9a6ea8fb,Huana,2,10,2019,177,135,110
655dab959aca5f2a9a6ea8fc,Huana,3,10,2019,140,95,116
655dab959aca5f2a9a6ea8fd,Huana,4,10,2019,175,95,112
655dab959aca5f2a9a6ea8fe,Huana,5,10,2019,128,124,120
655dab959aca5f2a9a6ea8ff,Huana,6,10,2019,170,113,126
655dab959aca5f2a9a6ea900,Huana,7,10,2019,113,122,124
655dab959aca5f2a9a6ea901,Huana,8,10,2019,185,90,94
655dab959aca5f2a9a6ea902,Huana,9,10,2019,137,116,118
655dab959aca5f2a9a6ea903,Huana,10,10,2019,187,172,110
655dab959aca5f2a9a6ea904,Huana,11,10,2019,162,163,146
655dab959aca5f2a9a6ea905,Huana,12,10,2019,173,122,142
655dab959aca5f2a9a6ea906,Huana,13,10,2019,150,158,128
655dab959aca5f2a9a6ea907,Huana,14,10,2019,184,134,142
655dab959aca5f2a9a6ea908,Huana,15,10,2019,119,109,126
655dab959aca5f2a9a6ea909,Huana,16,10,2019,188,164,148
655dab959aca5f2a9a6ea90a,Huana,17,10,2019,190,90,114
655dab959aca5f2a9a6ea90b,Huana,18,10,2019,187,140,106
655dab959aca5f2a9a6ea90c,Huana,19,10,2019,158,111,102
655dab959aca5f2a9a6ea90d,Huana,20,10,2019,136,153,104
655dab959aca5f2a9a6ea90e,Huana,21,10,2019,199,137,118
655dab959aca5f2a9a6ea90f,Huana,22,10,2019,122,122,130
655dab959aca5f2a9a6ea910,Huana,23,10,2019,106,151,140
655dab959aca5f2a9a6ea911,Huana,24,10,2019,141,94,90
655dab959aca5f2a9a6ea912,Huana,25,10,2019,108,139,98
655dab959aca5f2a9a6ea913,Huana,26,10,2019,121,109,90
655dab959aca5f2a9a6ea914,Huana,27,10,2019,160,152,126
655dab959aca5f2a9a6ea915,Huana,28,10,2019,179,158,112
655dab959aca5f2a9a6ea916,Huana,29,10,2019,184,148,136
655dab959aca5f2a9a6ea917,Huana,30,10,2019,158,121,122
655dab959aca5f2a9a6ea918,Huana,31,10,2019,145,97,126
655dab959aca5f2a9a6ea919,Huana,1,11,2019,149,121,146
655dab959aca5f2a9a6ea91a,Huana,2,11,2019,153,107,136
655dab959aca5f2a9a6ea91b,Huana,3,11,2019,112,156,130
655dab959aca5f2a9a6ea91c,Huana,4,11,2019,173,176,120
655dab959aca5f2a9a6ea91d,Huana,5,11,2019,136,149,94
655dab959aca5f2a9a6ea91e,Huana,6,11,2019,112,91,92
655dab959aca5f2a9a6ea91f,Huana,7,11,2019,164,97,90
655dab959aca5f2a9a6ea920,Huana,8,11,2019,198,115,120
655dab959aca5f2a9a6ea921,Huana,9,11,2019,101,142,94
655dab959aca5f2a9a6ea922,Huana,10,11,2019,196,90,118
655dab959aca5f2a9a6ea923,Huana,11,11,2019,173,97,110
655dab959aca5f2a9a6ea924,Huana,12,11,2019,123,139,110
655dab959aca5f2a9a6ea925,Huana,13,11,2019,124,126,96
655dab959aca5f2a9a6ea926,Huana,14,11,2019,171,116,140
655dab959aca5f2a9a6ea927,Huana,15,11,2019,172,147,102
655dab959aca5f2a9a6ea928,Huana,16,11,2019,159,123,128
655dab959aca5f2a9a6ea929,Huana,17,11,2019,145,135,130
655dab959aca5f2a9a6ea92a,Huana,18,11,2019,177,164,140
655dab959aca5f2a9a6ea92b,Huana,19,11,2019,185,122,118
655dab959aca5f2a9a6ea92c,Huana,20,11,2019,150,142,144
655dab959aca5f2a9a6ea92d,Huana,21,11,2019,146,129,114
655dab959aca5f2a9a6ea92e,Huana,22,11,2019,181,139,100
655dab959aca5f2a9a6ea92f,Huana,23,11,2019,161,90,148
655dab959aca5f2a9a6ea930,Huana,24,11,2019,176,106,114
655dab959aca5f2a9a6ea931,Huana,25,11,2019,178,98,92
655dab959aca5f2a9a6ea932,Huana,26,11,2019,122,108,136
655dab959aca5f2a9a6ea933,Huana,27,11,2019,199,125,98
655dab959aca5f2a9a6ea934,Huana,28,11,2019,193,132,96
655dab959aca5f2a9a6ea935,Huana,29,11,2019,174,171,96
655dab959aca5f2a9a6ea936,Huana,30,11,2019,185,154,124
655dab959aca5f2a9a6ea937,Huana,1,12,2019,183,118,94
655dab959aca5f2a9a6ea938,Huana,2,12,2019,109,131,126
655dab959aca5f2a9a6ea939,Huana,3,12,2019,101,176,112
655dab959aca5f2a9a6ea93a,Huana,4,12,2019,177,91,138
655dab959aca5f2a9a6ea93b,Huana,5,12,2019,156,117,120
655dab959aca5f2a9a6ea93c,Huana,6,12,2019,185,173,142
655dab959aca5f2a9a6ea93d,Huana,7,12,2019,136,104,130
655dab959aca5f2a9a6ea93e,Huana,8,12,2019,196,169,104
655dab959aca5f2a9a6ea93f,Huana,9,12,2019,107,115,108
655dab959aca5f2a9a6ea940,Huana,10,12,2019,185,154,118
655dab959aca5f2a9a6ea941,Huana,11,12,2019,191,169,92
655dab959aca5f2a9a6ea942,Huana,12,12,2019,116,96,142
655dab959aca5f2a9a6ea943,Huana,13,12,2019,127,142,126
655dab959aca5f2a9a6ea944,Huana,14,12,2019,115,126,100
655dab959aca5f2a9a6ea945,Huana,15,12,2019,153,137,128
655dab959aca5f2a9a6ea946,Huana,16,12,2019,138,150,116
655dab959aca5f2a9a6ea947,Huana,17,12,2019,136,97,148
655dab959aca5f2a9a6ea948,Huana,18,12,2019,109,161,112
655dab959aca5f2a9a6ea949,Huana,19,12,2019,120,147,138
655dab959aca5f2a9a6ea94a,Huana,20,12,2019,158,162,92
655dab959aca5f2a9a6ea94b,Huana,21,12,2019,172,111,102
655dab959aca5f2a9a6ea94c,Huana,22,12,2019,142,163,94
655dab959aca5f2a9a6ea94d,Huana,23,12,2019,187,130,102
655dab959aca5f2a9a6ea94e,Huana,24,12,2019,175,138,146
655dab959aca5f2a9a6ea94f,Huana,25,12,2019,155,108,140
655dab959aca5f2a9a6ea950,Huana,26,12,2019,189,101,106
655dab959aca5f2a9a6ea951,Huana,27,12,2019,148,162,102
655dab959aca5f2a9a6ea952,Huana,28,12,2019,171,101,146
655dab959aca5f2a9a6ea953,Huana,29,12,2019,101,171,110
655dab959aca5f2a9a6ea954,Huana,30,12,2019,157,107,118
655dab959aca5f2a9a6ea955,Huana,31,12,2019,108,132,110
655dab959aca5f2a9a6ea956,Huana,1,1,2020,102,91,104
655dab959aca5f2a9a6ea957,Huana,2,1,2020,141,176,138
655dab959aca5f2a9a6ea958,Huana,3,1,2020,112,155,124
655dab959aca5f2a9a6ea959,Huana,4,1,2020,161,124,94
655dab959aca5f2a9a6ea95a,Huana,5,1,2020,116,126,120
655dab959aca5f2a9a6ea95b,Huana,6,1,2020,147,159,118
655dab959aca5f2a9a6ea95c,Huana,7,1,2020,166,164,124
655dab959aca5f2a9a6ea95d,Huana,8,1,2020,193,91,98
655dab959aca5f2a9a6ea95e,Huana,9,1,2020,158,175,128
655dab959aca5f2a9a6ea95f,Huana,10,1,2020,187,118,114
655dab959aca5f2a9a6ea960,Huana,11,1,2020,188,174,96
655dab959aca5f2a9a6ea961,Huana,12,1,2020,160,90,136
655dab959aca5f2a9a6ea962,Huana,13,1,2020,127,116,90
655dab959aca5f2a9a6ea963,Huana,14,1,2020,160,157,114
655dab959aca5f2a9a6ea964,Huana,15,1,2020,117,146,132
655dab959aca5f2a9a6ea965,Huana,16,1,2020,162,162,116
655dab959aca5f2a9a6ea966,Huana,17,1,2020,111,147,100
655dab959aca5f2a9a6ea967,Huana,18,1,2020,181,156,146
655dab959aca5f2a9a6ea968,Huana,19,1,2020,161,156,132
655dab959aca5f2a9a6ea969,Huana,20,1,2020,176,140,90
655dab959aca5f2a9a6ea96a,Huana,21,1,2020,137,99,130
655dab959aca5f2a9a6ea96b,Huana,22,1,2020,138,136,136
655dab959aca5f2a9a6ea96c,Huana,23,1,2020,130,149,118
655dab959aca5f2a9a6ea96d,Huana,24,1,2020,127,123,92
655dab959aca5f2a9a6ea96e,Huana,25,1,2020,128,119,112
655dab959aca5f2a9a6ea96f,Huana,26,1,2020,198,159,94
655dab959aca5f2a9a6ea970,Huana,27,1,2020,142,90,132
655dab959aca5f2a9a6ea971,Huana,28,1,2020,181,164,114
655dab959aca5f2a9a6ea972,Huana,29,1,2020,154,150,124
655dab959aca5f2a9a6ea973,Huana,30,1,2020,149,97,124
655dab959aca5f2a9a6ea974,Huana,31,1,2020,139,171,92
655dab959aca5f2a9a6ea975,Huana,1,2,2020,111,99,90
655dab959aca5f2a9a6ea976,Huana,2,2,2020,172,110,98
655dab959aca5f2a9a6ea977,Huana,3,2,2020,139,100,100
655dab959aca5f2a9a6ea978,Huana,4,2,2020,171,154,124
655dab959aca5f2a9a6ea979,Huana,5,2,2020,190,127,110
655dab959aca5f2a9a6ea97a,Huana,6,2,2020,139,127,92
655dab959aca5f2a9a6ea97b,Huana,7,2,2020,162,145,114
655dab959aca5f2a9a6ea97c,Huana,8,2,2020,135,166,100
655dab959aca5f2a9a6ea97d,Huana,9,2,2020,159,157,128
655dab959aca5f2a9a6ea97e,Huana,10,2,2020,130,110,124
655dab959aca5f2a9a6ea97f,Huana,11,2,2020,170,107,120
655dab959aca5f2a9a6ea980,Huana,12,2,2020,132,159,90
655dab959aca5f2a9a6ea981,Huana,13,2,2020,155,111,94
655dab959aca5f2a9a6ea982,Huana,14,2,2020,132,142,144
655dab959aca5f2a9a6ea983,Huana,15,2,2020,158,163,92
655dab959aca5f2a9a6ea984,Huana,16,2,2020,110,112,128
655dab959aca5f2a9a6ea985,Huana,17,2,2020,137,178,122
655dab959aca5f2a9a6ea986,Huana,18,2,2020,120,125,120
655dab959aca5f2a9a6ea987,Huana,19,2,2020,132,148,128
655dab959aca5f2a9a6ea988,Huana,20,2,2020,149,92,136
655dab959aca5f2a9a6ea989,Huana,21,2,2020,160,168,138
655dab959aca5f2a9a6ea98a,Huana,22,2,2020,147,105,140
655dab959aca5f2a9a6ea98b,Huana,23,2,2020,131,154,124
655dab959aca5f2a9a6ea98c,Huana,24,2,2020,124,148,146
655dab959aca5f2a9a6ea98d,Huana,25,2,2020,179,151,140
655dab959aca5f2a9a6ea98e,Huana,26,2,2020,102,101,124
655dab959aca5f2a9a6ea98f,Huana,27,2,2020,145,168,98
655dab959aca5f2a9a6ea990,Huana,28,2,2020,141,138,134
655dab959aca5f2a9a6ea991,Huana,29,2,2020,193,132,138
655dab959aca5f2a9a6ea992,Huana,1,3,2020,171,168,128
655dab959aca5f2a9a6ea993,Huana,2,3,2020,176,97,132
655dab959aca5f2a9a6ea994,Huana,3,3,2020,194,149,120
655dab959aca5f2a9a6ea995,Huana,4,3,2020,196,169,142
655dab959aca5f2a9a6ea996,Huana,5,3,2020,153,174,136
655dab959aca5f2a9a6ea997,Huana,6,3,2020,189,158,126
655dab959aca5f2a9a6ea998,Huana,7,3,2020,101,112,116
655dab959aca5f2a9a6ea999,Huana,8,3,2020,171,118,134
655dab959aca5f2a9a6ea99a,Huana,9,3,2020,145,161,100
655dab959aca5f2a9a6ea99b,Huana,10,3,2020,185,144,146
655dab959aca5f2a9a6ea99c,Huana,11,3,2020,115,140,114
655dab959aca5f2a9a6ea99d,Huana,12,3,2020,177,103,100
655dab959aca5f2a9a6ea99e,Huana,13,3,2020,131,107,96
655dab959aca5f2a9a6ea99f,Huana,14,3,2020,127,132,116
655dab959aca5f2a9a6ea9a0,Huana,15,3,2020,148,168,142
655dab959aca5f2a9a6ea9a1,Huana,16,3,2020,190,168,146
655dab959aca5f2a9a6ea9a2,Huana,17,3,2020,156,94,142
655dab959aca5f2a9a6ea9a3,Huana,18,3,2020,183,94,140
655dab959aca5f2a9a6ea9a4,Huana,19,3,2020,135,148,140
655dab959aca5f2a9a6ea9a5,Huana,20,3,2020,166,142,108
655dab959aca5f2a9a6ea9a6,Huana,21,3,2020,162,102,122
655dab959aca5f2a9a6ea9a7,Huana,22,3,2020,134,125,102
655dab959aca5f2a9a6ea9a8,Huana,23,3,2020,171,130,108
655dab959aca5f2a9a6ea9a9,Huana,24,3,2020,166,131,122
655dab959aca5f2a9a6ea9aa,Huana,25,3,2020,152,154,128
655dab959aca5f2a9a6ea9ab,Huana,26,3,2020,111,134,110
655dab959aca5f2a9a6ea9ac,Huana,27,3,2020,130,167,120
655dab959aca5f2a9a6ea9ad,Huana,28,3,2020,132,170,126
655dab959aca5f2a9a6ea9ae,Huana,29,3,2020,180,124,134
655dab959aca5f2a9a6ea9af,Huana,30,3,2020,188,92,124
655dab959aca5f2a9a6ea9b0,Huana,31,3,2020,158,174,144
655dab959aca5f2a9a6ea9b1,Huana,1,4,2020,140,137,128
655dab959aca5f2a9a6ea9b2,Huana,2,4,2020,128,97,142
655dab959aca5f2a9a6ea9b3,Huana,3,4,2020,185,148,128
655dab959aca5f2a9a6ea9b4,Huana,4,4,2020,147,172,108
655dab959aca5f2a9a6ea9b5,Huana,5,4,2020,126,116,132
655dab959aca5f2a9a6ea9b6,Huana,6,4,2020,183,130,124
655dab959aca5f2a9a6ea9b7,Huana,7,4,2020,111,157,106
655dab959aca5f2a9a6ea9b8,Huana,8,4,2020,135,165,90
655dab959aca5f2a9a6ea9b9,Huana,9,4,2020,118,96,136
655dab959aca5f2a9a6ea9ba,Huana,10,4,2020,122,170,128
655dab959aca5f2a9a6ea9bb,Huana,11,4,2020,134,133,136
655dab959aca5f2a9a6ea9bc,Huana,12,4,2020,129,142,92
655dab959aca5f2a9a6ea9bd,Huana,13,4,2020,172,102,136
655dab959aca5f2a9a6ea9be,Huana,14,4,2020,145,157,110
655dab959aca5f2a9a6ea9bf,Huana,15,4,2020,117,176,128
655dab959aca5f2a9a6ea9c0,Huana,16,4,2020,172,170,110
655dab959aca5f2a9a6ea9c1,Huana,17,4,2020,176,139,132
655dab959aca5f2a9a6ea9c2,Huana,18,4,2020,144,169,132
655dab959aca5f2a9a6ea9c3,Huana,19,4,2020,184,137,124
655dab959aca5f2a9a6ea9c4,Huana,20,4,2020,132,132,108
655dab959aca5f2a9a6ea9c5,Huana,21,4,2020,117,164,124
655dab959aca5f2a9a6ea9c6,Huana,22,4,2020,116,105,140
655dab959aca5f2a9a6ea9c7,Huana,23,4,2020,148,154,108
655dab959aca5f2a9a6ea9c8,Huana,24,4,2020,146,110,116
655dab959aca5f2a9a6ea9c9,Huana,25,4,2020,139,93,94
655dab959aca5f2a9a6ea9ca,Huana,26,4,2020,140,93,148
655dab959aca5f2a9a6ea9cb,Huana,27,4,2020,152,102,130
655dab959aca5f2a9a6ea9cc,Huana,28,4,2020,111,124,110
655dab959aca5f2a9a6ea9cd,Huana,29,4,2020,169,145,146
655dab959aca5f2a9a6ea9ce,Huana,30,4,2020,185,132,116
655dab959aca5f2a9a6ea9cf,Huana,1,5,2020,114,172,142
655dab959aca5f2a9a6ea9d0,Huana,2,5,2020,149,176,104
655dab959aca5f2a9a6ea9d1,Huana,3,5,2020,155,122,130
655dab959aca5f2a9a6ea9d2,Huana,4,5,2020,168,109,106
655dab959aca5f2a9a6ea9d3,Huana,5,5,2020,194,152,132
655dab959aca5f2a9a6ea9d4,Huana,6,5,2020,184,94,116
655dab959aca5f2a9a6ea9d5,Huana,7,5,2020,196,110,128
655dab959aca5f2a9a6ea9d6,Huana,8,5,2020,136,136,134
655dab959aca5f2a9a6ea9d7,Huana,9,5,2020,102,176,138
655dab959aca5f2a9a6ea9d8,Huana,10,5,2020,101,164,128
